NUTS_ID,avg_d_emissions,avg_d_employment,n_obs
ES617,-11899.6666666667,-0.177777777777778,18
ES618,-35190.1666666667,-0.45,18
ES620,-70393.3888888889,-0.15,18
ES630,2179,0.0111111111111111,18
ES640,3556.55555555556,-0.0166666666666667,18
ES704,3430.83333333333,4.62592926927149e-18,18
ES705,-44823.2777777778,-0.161111111111111,18
ES707,4253.22222222222,-0.0333333333333333,18
ES708,-4480.72222222222,-1.5419764230905e-18,18
ES709,-73340.1666666667,-0.0888888888888887,18
FI193,-23358.9444444444,-0.227777777777778,18
FI194,-22582.2777777778,-0.0166666666666665,18
FI195,-119171.555555556,0.0944444444444444,18
FI196,-54632.2777777778,-0.177777777777778,18
FI197,-91321.3333333333,-0.633333333333333,18
FI1B1,-170286.944444444,-0.299999999999999,18
FI1C1,-110403.555555556,-0.311111111111111,18
FI1C2,-12054.5555555556,-0.155555555555555,18
FI1C3,-43983.7777777778,-0.422222222222222,18
FI1C4,-55423.5555555556,-0.272222222222222,18
FI1C5,-39349.0555555556,-0.161111111111111,18
FI1D1,-11749.1111111111,-0.116666666666667,18
FI1D2,-121531.611111111,-0.133333333333333,18
FI1D3,-11751.9444444444,-0.0888888888888889,18
FI1D5,-6849.88888888889,0.0166666666666666,18
FI1D7,-38984.2222222222,-0.0166666666666666,18
FI1D8,-14564.3888888889,-0.0333333333333333,18
FI1D9,-135157.055555556,-0.222222222222222,18
FR101,-4091.27777777778,-0.738888888888888,18
FR102,-72773.2777777778,-0.5,18
FR103,-88516,-1.28888888888889,18
FR104,-12889.9444444444,-0.205555555555555,18
FR105,-20411.8888888889,-0.466666666666668,18
FR106,-46386.3333333333,-0.516666666666667,18
FR107,-90419.2222222222,-0.338888888888889,18
FR108,-9266.83333333333,-0.55,18
FRB01,-11023.9444444444,-0.166666666666667,18
FRB02,-13.75,-0.65,12
FRB03,-9293.44444444444,-0.15,18
FRB04,-10188.2222222222,-0.266666666666667,18
FRB05,-10743.6666666667,-0.233333333333333,18
FRB06,-11223.8333333333,-0.511111111111111,18
FRC11,-4096.61111111111,-0.316666666666667,18
FRC12,-617.555555555556,-0.283333333333333,18
FRC13,-61283.3333333333,-0.444444444444445,18
FRC14,-12010.8888888889,-0.316666666666667,18
FRC21,-11316.9444444444,-0.666666666666667,18
FRC22,-15698.1111111111,-0.238888888888889,18
FRC23,-682.066666666667,-0.24,15
FRC24,-1596.33333333333,-0.211111111111111,9
FRD11,-6159.83333333333,-0.222222222222222,18
FRD12,-6737.83333333333,0.433333333333333,18
FRD13,-963.777777777778,-0.238888888888889,18
FRD21,-9949.38888888889,-0.461111111111111,18
FRD22,-329773.333333333,-1.04444444444444,18
FRE11,-525850.833333333,-1.95555555555556,18
FRE12,-120063.555555556,-1.05,18
FRE21,-19795.6666666667,-0.505555555555556,18
FRE22,-12731.9444444444,-0.822222222222222,18
FRE23,-31500.3888888889,-0.555555555555556,18
FRF11,-39900.9444444445,-0.572222222222222,18
FRF12,-39746.5,-0.916666666666667,18
FRF21,-1189.77777777778,-0.344444444444444,18
FRF22,-3950.22222222222,-0.372222222222222,18
FRF23,-22680.7777777778,-0.472222222222222,18
FRF24,-939.777777777778,-0.261111111111111,18
FRF31,-179178.333333333,-0.433333333333333,18
FRF32,-19845.8888888889,-0.116666666666667,18
FRF33,-611846.277777778,-1.07777777777778,18
FRF34,-16452.9444444444,-0.655555555555555,18
FRG01,-309856.944444444,0.655555555555556,18
FRG02,-17389.4444444444,-0.105555555555555,18
FRG03,-31741.6111111111,-0.0944444444444444,18
FRG04,-8578.77777777778,-0.483333333333333,18
FRG05,396.388888888889,0.122222222222222,18
FRH01,312.388888888889,-9.56025382316107e-17,18
FRH02,-1191.66666666667,-0.0166666666666667,18
FRH03,-4369.38888888889,-0.161111111111111,18
FRH04,-1723.77777777778,0.111111111111111,18
FRI11,-19161.1111111111,-0.105555555555556,18
FRI12,-21902.5,0.394444444444444,18
FRI13,-10560.3888888889,-0.0333333333333334,18
FRI14,-2844.27777777778,-0.0555555555555555,18
FRI15,-49996.8888888889,-0.2,9
FRI21,-2461.11111111111,-0.0944444444444445,18
FRI22,-93183.8333333333,-0.0777777777777778,18
FRI23,-2903.61111111111,-0.211111111111111,18
FRI31,-48116,-0.177777777777778,18
FRI32,-27127.6666666667,0.038888888888889,18
FRI33,-14498.3888888889,-0.0888888888888889,18
FRI34,-2324.72222222222,-0.222222222222222,18
FRJ11,-10553.1111111111,0.0277777777777777,18
FRJ12,-45686.6666666667,-0.105555555555556,18
FRJ13,-2776.66666666667,0.2,18
FRJ15,-1045.5,0.0888888888888888,18
FRJ21,-2010.61111111111,-0.0444444444444444,18
FRJ22,-2006,-0.3,5
FRJ23,-17066.0555555556,0.794444444444444,18
FRJ25,1090.4,-7.7715611723761e-17,5
FRJ26,-1277.16666666667,-0.0111111111111111,18
FRJ27,-26154.5555555556,-0.15,18
FRJ28,-946.3125,0.0124999999999999,16
FRK11,-15145.3888888889,-0.161111111111111,18
FRK13,-865.6,-0.126666666666667,15
FRK14,-12988,-0.272222222222222,18
FRK21,-6275.11111111111,-0.377777777777778,18
FRK22,-15252.0555555556,-0.116666666666667,18
FRK23,-8425.94444444445,0.205555555555556,18
FRK24,-66932.3333333333,-0.477777777777779,18
FRK25,-10333.3888888889,-0.466666666666667,18
FRK26,-33605.5555555556,-0.322222222222223,18
FRK27,-8262.61111111111,-0.0333333333333332,18
FRK28,-3772.5,-0.444444444444445,18
FRL01,-6676.83333333333,0.0277777777777778,18
FRL03,-10301,-0.0722222222222218,18
FRL04,-512903.166666667,0.0444444444444445,18
FRL06,-5121.66666666667,-0.0499999999999999,18
FRM01,-13032.8333333333,0.0555555555555555,18
FRM02,-24203.6111111111,0.0722222222222222,18
FRY10,-4625,0.144444444444444,18
FRY20,-199.2,-0.0666666666666667,15
FRY30,3702.88888888889,0.111111111111111,18
FRY40,-42472.6666666667,0.35,18
HU110,-73854.1666666667,-3.92777777777778,18
HU120,-48452.1666666667,0.966666666666667,18
HU211,-128031.388888889,-0.711111111111111,18
HU212,-141751.833333333,6.78469626159818e-16,18
HU213,-394.277777777778,-0.199999999999999,18
HU221,-21448.6111111111,0.483333333333334,18
HU222,-2694.83333333333,-0.338888888888888,18
HU223,-3396.61111111111,-0.694444444444444,18
HU231,-42829.0555555556,-0.194444444444445,18
HU232,-1862.55555555556,0.0333333333333333,18
HU233,-3717.11111111111,-0.022222222222222,18
HU311,-137814.777777778,-0.100000000000001,18
HU312,-182343.444444444,0.566666666666667,18
HU313,-2704.44444444444,-0.116666666666667,18
HU321,-22722.2777777778,0.0888888888888885,18
HU322,-5873.5,0.324999999999999,16
HU323,-6338.61111111111,0.622222222222223,18
HU331,-3215.5,0.472222222222222,18
HU332,-15493.1111111111,0.0277777777777776,18
HU333,-10129.3888888889,0.0166666666666669,18
IE041,-22880.0555555556,0.00555555555555571,18
IE042,-27489.4444444444,0.438888888888889,18
IE051,-258647.111111111,-0.111111111111111,18
IE052,14466.8333333333,-0.0999999999999998,18
IE053,-154092,0.577777777777778,18
IE061,-165605.166666667,-0.0222222222222208,18
IE062,-79616.9444444444,-0.0555555555555555,18
IE063,-37352.5555555556,0.1,18
ITC11,-153809.055555556,-2.28888888888889,18
ITC12,-40074.6111111111,-0.238888888888889,18
ITC13,-4698.38888888889,-0.361111111111111,18
ITC14,-5444.11111111111,-0.244444444444444,18
ITC15,-61209.4444444445,-0.427777777777778,18
ITC16,-83019.3333333333,0.0611111111111121,18
ITC17,-5047.94444444444,-0.194444444444444,18
ITC18,-2398.38888888889,-0.5,18
ITC20,3416.5,-0.1,18
ITC32,-195235.666666667,-0.216666666666667,18
ITC33,-174888.833333333,-0.311111111111111,18
ITC34,-178797.388888889,0.00555555555555544,18
ITC41,-32908.2777777778,-1.63333333333333,18
ITC42,-59319.8333333333,-0.977777777777779,18
ITC43,-25610.9444444444,-0.405555555555556,18
ITC44,-7525.4,-0.1,5
ITC46,-21577.9444444444,-0.8,18
ITC47,-32160.2777777778,-0.47777777777778,18
ITC48,-39163.6666666667,-0.561111111111111,18
ITC49,-84657.8333333333,-0.15,18
ITC4A,-3199,-0.155555555555556,18
ITC4B,-261237,-0.261111111111111,18
ITC4C,-92940.3888888889,-1.52777777777778,18
ITC4D,-6403.44444444444,-1.03333333333333,18
ITF11,-53035.6111111111,-0.211111111111111,18
ITF12,-1144.22222222222,-0.277777777777778,18
ITF13,-53006.9444444445,-0.0944444444444443,18
ITF14,-12666.1111111111,-0.23888888888889,18
ITF21,-13651.7222222222,-0.161111111111111,18
ITF22,-32094.5555555556,-0.144444444444445,18
ITF31,-55602.9444444445,-0.327777777777777,18
ITF33,-30423.7777777778,-0.644444444444443,18
ITF34,-34013.9444444444,-0.327777777777778,18
ITF35,-26418.3888888889,-0.166666666666666,18
ITF43,-715061.666666667,-0.527777777777778,18
ITF44,-659287.222222222,-0.155555555555556,18
ITF45,-44814.1666666667,-0.222222222222222,18
ITF46,-9001.11111111111,0.0277777777777777,18
ITF47,-15932.7777777778,-0.672222222222223,18
ITF48,-17989.1111111111,-0.277777777777778,18
ITF51,6111.11111111111,-0.316666666666667,18
ITF52,-12006.0555555556,-0.205555555555556,18
ITF61,-134233.166666667,-0.527777777777778,18
ITF62,-5579.88888888889,-0.116666666666667,18
ITF63,-3732.44444444444,-0.116666666666667,18
ITF64,-58881.875,-0.2,8
ITG11,-3889.83333333333,-0.211111111111111,18
ITG12,-66394.6666666667,-0.438888888888889,18
ITG13,-178812.555555556,-0.255555555555556,18
ITG14,-54410.7222222222,-0.0944444444444446,18
ITG15,-185224.333333333,-0.127777777777778,18
ITG16,-1163.53846153846,-0.0846153846153847,13
ITG17,-1188.38888888889,-0.327777777777778,18
ITG18,-24187.8333333333,-0.111111111111111,18
ITG19,-283221.777777778,-0.0777777777777777,18
ITG2D,-156903.944444444,-0.327777777777778,18
ITG2E,-36166.6666666667,-0.233333333333333,18
ITG2F,-68174.5,-0.261111111111111,18
ITG2G,-3650.33333333333,-0.316666666666667,6
ITG2H,-81928.8888888889,-0.188888888888889,18
ITH10,477.5,0.266666666666667,18
ITH20,-26395.4444444444,-0.0333333333333335,18
ITH31,-30717.2777777778,-0.0333333333333326,18
ITH32,-7561,0.32777777777778,18
ITH33,-13320.6666666667,0.183333333333333,18
ITH34,-20372.3333333333,-0.283333333333332,18
ITH35,-434287.555555556,0.0500000000000008,18
ITH36,-78424.6111111111,0.305555555555556,18
ITH37,-98689.7222222222,-0.238888888888889,18
ITH41,-25496.8888888889,-0.45,18
ITH42,-8641.55555555556,-0.333333333333333,18
ITH43,-137022.611111111,0.0833333333333333,18
ITH44,-106920.833333333,0.0833333333333334,18
ITH51,-140876.722222222,0.0722222222222222,18
ITH52,-32069.3333333333,0.533333333333333,18
ITH53,-5911.05555555556,-0.133333333333333,18
ITH54,-8873.16666666667,0.399999999999999,18
ITH55,-18217.4444444444,-0.238888888888889,18
ITH56,24348.6666666667,-0.288888888888889,18
ITH57,-68109.7777777778,0.0777777777777774,18
ITH58,-4120,0.0222222222222226,18
ITH59,-16130.4166666667,-0.0249999999999997,12
ITI11,116.5,-0.0833333333333333,18
ITI12,-6143.5,-0.0944444444444444,18
ITI13,-2170,-0.433333333333333,18
ITI14,-33563.8888888889,-0.505555555555555,18
ITI15,-1238.94444444444,0.15,18
ITI16,-394696.944444444,-0.222222222222222,18
ITI17,-6522.88888888889,-0.272222222222222,18
ITI18,-11862.9444444444,-0.183333333333333,18
ITI19,-4607.77777777778,-0.0555555555555555,18
ITI1A,-1392,-0.1,18
ITI21,-180494.888888889,-0.35,18
ITI22,-24626.3333333333,-0.15,18
ITI31,-2348,-0.0666666666666666,18
ITI32,-120204.111111111,-0.344444444444444,18
ITI33,-19968.8333333333,-0.322222222222222,18
ITI34,-9777.5,0.05,4
ITI35,-41316,0.15,2
ITI41,-328001.388888889,-0.222222222222222,18
ITI42,-4235.66666666667,-0.127777777777778,18
ITI43,-210286.555555556,-1.17222222222222,18
ITI44,-4013,-0.183333333333334,18
ITI45,-28859.2777777778,-0.45,18
LT011,-80234.7777777778,-0.388888888888889,18
LT021,-6355.16666666667,-0.138888888888889,18
LT022,31649.4444444444,-0.0388888888888891,18
LT023,-14257.9444444444,-0.15,18
LT024,-1398.94444444444,0.211111111111111,18
LT025,-11534.8333333333,-0.238888888888889,18
LT026,-8857.22222222222,0.0166666666666668,18
LT027,-1639.38888888889,-0.111111111111111,18
LT028,-29902.1666666667,-0.144444444444444,18
LT029,-990.055555555556,-0.361111111111111,18
LU000,-100988.222222222,0.0333333333333329,18
LV003,-27370.0555555556,-0.15,18
LV005,-11280.2222222222,-0.361111111111111,18
LV006,-46144.8888888889,-1.86666666666667,18
LV007,-10149.1111111111,0.222222222222222,18
LV008,-3304.16666666667,-0.277777777777778,18
LV009,-6281.72222222222,-0.155555555555556,18
NL111,-13220.3333333333,-0.177777777777778,18
NL112,-121139.722222222,-0.0611111111111111,18
NL113,-170579.333333333,-0.294444444444444,18
NL124,-65160.7222222222,-0.255555555555556,18
NL131,-13972.5,-0.0888888888888888,18
NL132,-16379.4444444444,-0.0833333333333333,18
NL133,-2764.27777777778,-0.0611111111111111,18
NL211,-40019.3636363636,0.0454545454545456,11
NL213,-20003.8888888889,0.0777777777777774,18
NL221,-45517,-0.0714285714285712,7
NL224,-6216,0.127777777777778,18
NL225,-15355.7777777778,0.0722222222222222,18
NL226,-151403,0.072222222222222,18
NL230,32291.3888888889,0.177777777777778,18
NL310,-57146.9444444445,0.011111111111111,18
NL321,-1669.5,-0.1,2
NL323,-252282.722222222,-0.0888888888888889,18
NL325,-3781.33333333333,-0.05,18
NL328,-8273,0.05,2
NL329,-155742.222222222,0.166666666666667,18
NL332,-32246.1666666667,-0.144444444444444,18
NL333,-1667.44444444444,0.105555555555556,18
NL337,-3394.72222222222,-0.111111111111111,18
NL33A,-13504.8333333333,-0.216666666666667,18
NL33B,-1340.66666666667,-0.2,18
NL33C,-516680.444444445,-0.2,18
NL341,-16107.2222222222,-0.0277777777777778,18
NL342,-95703.0555555556,-0.0499999999999999,18
NL411,-346821,-0.322222222222222,18
NL412,-3966.55555555556,-0.166666666666667,18
NL413,-16253.7777777778,-0.294444444444445,18
NL414,-9266,1.31111111111111,18
NL422,-93007.4444444444,-0.0388888888888889,18
NL423,-46149.5,-0.216666666666666,18
PL213,-240732.333333333,0.177777777777778,18
PL214,-93863.8888888889,2.02777777777778,18
PL217,-31800.9444444445,0.388888888888889,18
PL218,-7197.33333333333,0.666666666666667,18
PL219,-2158.22222222222,0.283333333333333,18
PL21A,-133837.388888889,0.344444444444444,18
PL224,-37021.4444444445,-0.538888888888888,18
PL225,-40120.1666666667,1.13333333333333,18
PL227,-396229.166666667,0.45,18
PL228,-31208.6666666667,-0.622222222222221,18
PL229,-25969.6666666667,0.35,18
PL22A,-128366.555555556,-1.39444444444445,18
PL22B,-410015.388888889,-0.105555555555556,18
PL22C,-202326.888888889,0.233333333333333,18
PL411,-15724.6666666667,0.172222222222222,18
PL414,-685755.5,0.272222222222223,18
PL415,-44694.8888888889,-0.655555555555556,18
PL416,-10459.3333333333,1.57222222222222,18
PL417,-3917.83333333333,0.583333333333333,18
PL418,-1871.55555555556,1.70555555555556,18
PL424,-36593.8333333333,0.177777777777778,18
PL426,-5017.77777777778,0.594444444444445,18
PL427,-5732.61111111111,0.294444444444445,18
PL428,-98912.2777777778,0.966666666666667,18
PL431,-12152.8888888889,0.427777777777778,18
PL432,-9728.16666666667,0.672222222222223,18
PL514,-22825.9444444445,0.338888888888888,18
PL515,-230403.277777778,-0.111111111111111,18
PL516,-29044.8888888889,0.683333333333332,18
PL517,-20413.3333333333,0.15,18
PL518,-17121.3888888889,2.70555555555556,18
PL523,-12269.7222222222,0.438888888888889,18
PL524,58242.8333333333,1.29444444444444,18
PL613,-64245.7777777778,-0.0944444444444439,18
PL616,-5607.16666666667,0.6,18
PL617,-14808.7222222222,0.105555555555555,18
PL618,-12714.6111111111,0.272222222222222,18
PL619,-19156,0.194444444444445,18
PL621,-16964.8888888889,0.655555555555556,18
PL622,-18474.2222222222,0.288888888888889,18
PL623,-6622.55555555556,0.266666666666667,18
PL633,40167.4444444445,-0.0500000000000005,18
PL634,-1057.16666666667,0.966666666666667,18
PL636,-6872.22222222222,0.616666666666666,18
PL637,-7832.22222222222,0.15,18
PL638,-14493.7777777778,0.472222222222223,18
PL711,-56096.7222222222,-0.772222222222222,18
PL712,-10555.4444444444,0.0777777777777776,18
PL713,-338374.222222222,0.0499999999999993,18
PL714,32317.4444444445,0.183333333333334,18
PL715,-7488.77777777778,0.227777777777777,18
PL721,-34399.1111111111,0.811111111111111,18
PL722,43101.2222222222,0.488888888888889,18
PL811,-5193.5,0.0888888888888889,18
PL812,-37307.7222222222,-0.100000000000001,18
PL814,-33795,0.605555555555556,18
PL815,-33602,0.16111111111111,18
PL821,-12823.1666666667,-0.133333333333334,18
PL822,-2550.88888888889,0.188888888888889,18
PL823,-10877.6666666667,0.655555555555555,18
PL824,-91485.7777777778,0.688888888888887,18
PL841,-45090.3333333333,0.361111111111111,18
PL842,-9528.61111111111,0.511111111111112,18
PL843,-4960.83333333333,0.255555555555555,18
PL911,-75553.5,-0.966666666666667,18
PL912,-9187.66666666667,0.133333333333333,18
PL913,-13734.9444444444,0.555555555555555,18
PL921,-80859.7777777778,0.394444444444444,18
PL922,-6610.44444444444,0.294444444444445,18
PL923,55883,0.266666666666666,18
PL924,-62904.4444444445,0.566666666666667,18
PL925,-147.777777777778,0.544444444444444,18
PL926,-4851.94444444444,0.333333333333333,18
PT111,1837.72222222222,0.122222222222222,18
PT112,-1594.27777777778,-0.516666666666667,18
PT119,-13233.2222222222,-1.04444444444445,18
PT11A,-123187.388888889,-2.37777777777778,18
PT11B,-366.272727272727,-0.0636363636363636,11
PT11E,-1673,-0.0250000000000001,4
PT150,-17174.4444444444,-0.0666666666666666,18
PT16B,-24037.6666666667,-0.233333333333333,18
PT16D,-21106.2777777778,0.144444444444444,18
PT16E,-74981.1111111111,-0.216666666666667,18
PT16F,-31490.2222222222,-0.138888888888889,18
PT16G,-3450.83333333333,1.5419764230905e-18,18
PT16H,-408,-0.0500000000000001,18
PT16I,-235788.166666667,-0.261111111111111,18
PT16J,-436,-0.75,2
PT170,-428164.444444445,-1.63333333333333,18
PT181,-482461.166666667,-0.0166666666666667,18
PT185,-1824.66666666667,-0.144444444444444,18
PT200,-3494.77777777778,-0.0388888888888889,18
PT300,-4809.33333333333,-0.2,18
SE110,-36856.2222222222,0.283333333333333,18
SE121,-9828.88888888889,0.0388888888888888,18
SE122,-48546.5555555556,-0.188888888888889,18
SE123,9009.05555555556,-0.0500000000000005,18
SE124,-5612.72222222222,-0.0111111111111114,18
SE125,-25297.5555555556,-0.0666666666666667,18
SE211,-2394.22222222222,0.0944444444444445,18
SE212,-1160.05555555556,-0.0277777777777778,18
SE213,-17227.5555555556,-0.272222222222222,18
SE214,-9458.44444444445,-2.54426109809932e-17,18
SE221,-7016.55555555556,-0.122222222222222,18
SE224,-35726,-0.672222222222222,18
SE231,-15523.3888888889,-0.0722222222222221,18
SE232,37763.8333333333,-1.03333333333333,18
SE311,-14805.8333333333,-0.133333333333333,18
SE312,5996.88888888889,-0.15,18
SE313,-15745.2777777778,-0.244444444444444,18
SE321,-14772.1111111111,-0.0833333333333335,18
SE322,-1795.61111111111,-0.0277777777777777,18
SE331,9337.72222222222,0.0444444444444445,18
SE332,-16259.7777777778,0.138888888888889,18
SI031,-6190.66666666667,-0.226666666666667,15
SI032,-8775.94444444445,-0.0111111111111115,18
SI033,-1083.33333333333,-0.111111111111111,18
SI034,-109369.333333333,-0.155555555555555,18
SI035,-60915.8888888889,-0.15,18
SI036,-12343.3333333333,0.0222222222222222,18
SI037,-2842,-0.00555555555555552,18
SI038,0.142857142857143,-0.142857142857143,7
SI041,-35665,0.405555555555556,18
SI042,-2340.16666666667,0.00555555555555522,18
SI043,7896.77777777778,-0.0722222222222222,18
SK010,-112779.888888889,-0.0888888888888887,18
SK021,-9265.5,-0.0999999999999993,18
SK022,-80028.1111111111,-0.294444444444443,18
SK023,26810.8333333333,0.56111111111111,18
SK031,-26974.7777777778,0.522222222222223,18
SK032,-15117.9444444444,-0.0722222222222228,18
SK041,-27330.7222222222,0.294444444444445,18
SK042,-384940.555555556,-0.555555555555555,18
UKC11,-287964.533333333,-0.126666666666667,15
UKC12,-410658.4,-0.4,15
UKC14,300.4,0.266666666666667,15
UKC21,-178652.8,0.186666666666667,15
UKC22,-958,-1.4,15
UKC23,-5783,-1.5,2
UKD11,-37574.4666666667,-0.126666666666667,15
UKD12,-712.933333333333,0.14,15
UKD33,-1482.57142857143,0,7
UKD34,242.266666666667,0.186666666666667,15
UKD35,-687.666666666667,-1,3
UKD36,-793.866666666667,-0.34,15
UKD37,-3397,-0.5,2
UKD45,-3002.33333333333,-0.0333333333333333,15
UKD61,-1635.86666666667,0.246666666666667,15
UKD62,-2164.4,1.04666666666667,15
UKD63,-111012.266666667,0.393333333333333,15
UKD71,-526207.733333333,-0.106666666666667,15
UKD72,1052.66666666667,-0.273333333333333,15
UKD74,528.428571428572,-0.357142857142857,7
UKE11,-59479,-0.486666666666667,15
UKE12,11625.6,0.186666666666667,15
UKE13,-131014.066666667,0.546666666666667,15
UKE22,-1766834.06666667,-0.00666666666666666,15
UKE31,-23592.3333333333,-0.953333333333333,15
UKE42,-38451.9333333333,-0.593333333333333,15
UKE44,-1931.26666666667,-0.96,15
UKE45,-699196.272727273,0.181818181818182,11
UKF11,-51360.8666666667,0.233333333333333,15
UKF12,-26167.8181818182,-0.272727272727273,11
UKF13,65551.8666666667,-0.353333333333333,15
UKF14,-4524.46666666667,0.0466666666666667,15
UKF15,-2793.86666666667,-0.493333333333333,15
UKF22,55042.6,-0.433333333333333,15
UKF25,-19315.9333333333,-0.586666666666667,15
UKF30,-28092.7333333333,-0.526666666666667,15
UKG12,-1724.66666666667,-0.74,15
UKG13,-1580617.4,1.40666666666667,15
UKG21,-1672.8,-1,5
UKG24,-864,-1.07142857142857,7
UKG31,19472,-2.57333333333333,15
UKG32,-46591.7333333333,0.226666666666667,15
UKG33,-1932.25,0.333333333333333,12
UKG36,128.5,-1.1,2
UKH11,54452,0.0933333333333333,15
UKH12,283.8,0.206666666666667,15
UKH14,-2438.44444444444,-0.644444444444444,9
UKH15,18658.2666666667,-0.5,15
UKH16,-25.4,-0.0533333333333334,15
UKH17,-75.8,-0.426666666666667,15
UKH21,251.733333333333,-0.166666666666667,15
UKH23,-79071.0666666667,0.9,15
UKH25,-428.866666666667,-0.14,15
UKH32,-180429.142857143,-0.285714285714286,7
UKH34,-944.533333333333,-0.366666666666667,15
UKH36,-1880.66666666667,-0.02,15
UKH37,316.6,-0.433333333333333,15
UKI31,-320699.133333333,0.98,15
UKI32,-1212009.06666667,0.3,15
UKI33,-14822,0.00666666666666664,15
UKI41,49.2666666666667,-0.00666666666666667,15
UKI42,-175.4,0.153333333333333,15
UKI51,-17337.6,-0.0866666666666667,15
UKI52,-300841.555555556,-0.555555555555556,9
UKI54,-39606.6,0.0333333333333333,15
UKI61,-34.4,-0.06,15
UKI62,-956.733333333333,-0.0533333333333333,15
UKI72,-220.866666666667,-0.38,15
UKI74,-4189.66666666667,0.0733333333333333,15
UKI75,-1326.93333333333,-0.113333333333333,15
UKJ11,-241088.066666667,1.89333333333333,15
UKJ13,-43.8666666666667,-0.24,15
UKJ14,1563.26666666667,0.406666666666667,15
UKJ22,-490.5,0,2
UKJ25,-29458.3333333333,0.666666666666667,15
UKJ27,-43834.2,1.02,15
UKJ28,-4200.8,0.12,15
UKJ31,1935.8,0.306666666666667,15
UKJ32,-2338.5,0,2
UKJ35,-385.307692307692,-0.307692307692308,13
UKJ36,-79751.1333333333,0.04,15
UKJ37,-4443.33333333333,-0.253333333333333,15
UKJ41,-61652.6,0.2,15
UKJ43,-51349.4,0.0599999999999998,15
UKJ44,-5934.26666666667,-0.273333333333333,15
UKJ45,-422.571428571429,0,7
UKK11,730.866666666667,-0.393333333333333,15
UKK12,-31191.9333333333,-0.253333333333333,15
UKK13,-1569.93333333333,-0.626666666666667,15
UKK14,200.6,0.746666666666667,15
UKK15,-1262970.6,-0.306666666666667,15
UKK23,-3480.33333333333,-0.0533333333333334,15
UKK25,3886.6,-0.14,15
UKK30,-771.866666666667,-0.573333333333333,15
UKK41,-1484.53333333333,-0.186666666666667,15
UKL11,-63,-0.0769230769230769,13
UKL14,-71901.1111111111,0.111111111111111,9
UKL15,-423.571428571429,-1.57142857142857,7
UKL16,-354.6,-0.726666666666667,15
UKL17,-70630.9333333333,-0.466666666666667,15
UKL21,-67668.1333333333,-0.3,15
UKL22,27112.2666666667,0.0933333333333333,15
UKL23,-8258.06666666667,-0.153333333333333,15
UKM50,4625.26666666667,-0.213333333333334,15
UKM64,647.066666666667,-0.0266666666666667,15
UKM65,12.2,-0.04,15
UKM66,10175.3333333333,0.02,15
UKM71,-2952.3,-0.3,10
UKM72,-556700.866666667,0.0266666666666667,15
UKM75,-123951.466666667,0.453333333333333,15
UKM76,-44406.8,-0.0666666666666667,15
UKM77,465.133333333333,0.506666666666667,15
UKM78,-3421.2,-0.28,15
UKM82,-182931.066666667,0.246666666666667,15
UKM83,-2847.8,-0.2,10
UKM92,-4474.53333333333,-0.133333333333333,15
UKM93,-13770.0666666667,-0.0266666666666667,15
UKM94,1251.93333333333,-0.0733333333333333,15
UKM95,-58.2666666666667,-0.286666666666667,15
UKN06,-2112,-0.2,15
UKN07,119.285714285714,-0.285714285714286,7
UKN09,-297.571428571429,0,7
UKN0A,-3916.86666666667,-0.0399999999999999,15
UKN0B,-8.13333333333333,0.0133333333333333,15
UKN0F,-1022.06666666667,-1.08666666666667,15
UKN0G,-20307.9230769231,0.107692307692308,13
